penghasilan,jumlah_tanggungan,kondisi_rumah,status_pekerjaan,pendidikan,lama_tinggal_tahun,layak_subsidi
1768732,2,tidak layak,tidak bekerja,SMA,5,0
1772568,6,sederhana,buruh harian,SD,12,1
1016771,4,sederhana,buruh harian,SD,13,1
1330857,5,tidak layak,buruh harian,SD,5,1
1063044,7,tidak layak,tidak bekerja,SD,19,1
1043176,2,tidak layak,tidak bekerja,SMP,9,1
1191095,2,sederhana,buruh harian,SD,21,1
1333727,3,sederhana,petani,SD,14,1
1534978,7,tidak layak,tidak bekerja,SD,23,1
1662928,5,sederhana,buruh harian,SD,18,1
1369474,2,sederhana,petani,SMA,14,1
585999,3,sederhana,buruh harian,SD,21,1
1566531,3,sederhana,petani,SMP,6,1
570640,5,tidak layak,buruh harian,SD,22,1
696582,2,sederhana,petani,SD,23,1
900573,7,tidak layak,petani,SD,13,1
1974271,2,sederhana,petani,SD,6,1
561476,6,sederhana,tidak bekerja,SD,19,1
1855531,2,tidak layak,buruh harian,SD,24,1
1715856,3,sederhana,buruh harian,SD,10,1
1175510,4,tidak layak,buruh harian,SD,8,1
1198646,5,tidak layak,buruh harian,SMP,18,1
1137144,4,tidak layak,buruh harian,SD,24,1
914568,2,tidak layak,buruh harian,SMP,5,1
1734717,7,tidak layak,tidak bekerja,SD,16,1
1398320,7,tidak layak,petani,SMP,9,1
1134736,3,tidak layak,buruh harian,SD,19,1
1726607,4,tidak layak,buruh harian,SD,6,1
1468021,5,sederhana,tidak bekerja,SMA,21,1
1667756,6,tidak layak,buruh harian,SMP,6,1
566234,4,tidak layak,buruh harian,SMP,14,1
678352,7,sederhana,petani,SMA,19,1
1628035,6,sederhana,buruh harian,SD,18,1
909995,7,sederhana,tidak bekerja,SD,12,1
695004,2,sederhana,buruh harian,SD,13,1
966152,2,tidak layak,buruh harian,SD,14,1
1607739,5,sederhana,tidak bekerja,SMP,10,1
551934,6,sederhana,petani,SMA,9,1
925523,6,sederhana,tidak bekerja,SD,14,1
1340530,5,tidak layak,tidak bekerja,SMP,24,1
505486,7,tidak layak,buruh harian,SD,23,1
1687983,4,sederhana,tidak bekerja,SMP,10,1
1373332,5,tidak layak,buruh harian,SD,12,1
1539458,2,tidak layak,buruh harian,SMA,15,1
720184,6,sederhana,tidak bekerja,SD,22,0
1166490,3,tidak layak,petani,SMA,16,1
1898228,7,tidak layak,petani,SD,6,1
822710,3,sederhana,buruh harian,SD,11,1
697775,2,sederhana,petani,SD,17,1
789336,6,tidak layak,tidak bekerja,SD,13,1
1287494,6,tidak layak,petani,SMP,10,1
1638356,5,sederhana,tidak bekerja,SD,7,1
1701193,4,sederhana,petani,SD,9,1
1045977,5,sederhana,buruh harian,SD,22,1
1899181,3,tidak layak,buruh harian,SD,18,1
1412606,6,sederhana,petani,SMP,18,1
1389465,4,tidak layak,buruh harian,SD,8,1
1033636,5,sederhana,buruh harian,SD,13,1
1441218,4,tidak layak,buruh harian,SMP,6,1
538102,7,tidak layak,petani,SD,13,1
574460,7,tidak layak,buruh harian,SD,22,1
1913354,3,sederhana,tidak bekerja,SD,17,1
1638506,4,sederhana,tidak bekerja,SD,10,1
679208,7,tidak layak,petani,SD,13,1
1703273,6,tidak layak,petani,SMP,8,1
713945,7,tidak layak,buruh harian,SD,18,1
731915,4,tidak layak,buruh harian,SD,8,1
1227952,4,tidak layak,buruh harian,SMA,21,1
708124,5,sederhana,buruh harian,SMP,10,1
937477,4,sederhana,tidak bekerja,SMA,11,1
1025830,4,sederhana,buruh harian,SD,17,1
1832397,3,sederhana,buruh harian,SD,5,1
1726380,4,tidak layak,buruh harian,SD,8,1
539081,5,tidak layak,buruh harian,SD,21,1
1218216,5,sederhana,petani,SD,6,1
855249,6,tidak layak,buruh harian,SD,6,1
1768506,7,tidak layak,buruh harian,SD,21,1
1305497,3,tidak layak,petani,SMA,17,1
1017313,2,tidak layak,petani,SMA,23,1
1763108,6,tidak layak,buruh harian,SMA,6,1
1112380,4,tidak layak,buruh harian,SMP,22,1
1865413,7,tidak layak,tidak bekerja,SD,17,1
1837682,3,tidak layak,buruh harian,SMA,14,1
1576871,6,sederhana,tidak bekerja,SD,7,1
1562383,5,tidak layak,petani,SD,8,1
1984140,3,tidak layak,tidak bekerja,SMA,6,1
657504,3,tidak layak,tidak bekerja,SD,18,1
1786643,4,tidak layak,buruh harian,SMA,15,1
1192440,3,sederhana,buruh harian,SD,23,1
894540,7,sederhana,buruh harian,SMA,12,1
1017923,7,tidak layak,buruh harian,SD,22,0
1715557,3,tidak layak,buruh harian,SD,17,1
1244699,2,tidak layak,petani,SMA,12,1
519870,4,tidak layak,petani,SMP,18,1
1452082,3,tidak layak,petani,SMA,10,0
1751772,3,tidak layak,buruh harian,SD,6,1
748683,2,tidak layak,buruh harian,SMA,6,1
1783253,2,sederhana,buruh harian,SD,16,1
526790,5,sederhana,buruh harian,SMA,24,1
1311721,4,tidak layak,buruh harian,SMA,10,1
948345,2,sederhana,petani,SD,6,1
1249074,3,tidak layak,tidak bekerja,SD,20,1
1634764,2,tidak layak,buruh harian,SMA,23,1
1029036,6,tidak layak,buruh harian,SMP,15,1
1290141,5,tidak layak,petani,SD,22,1
1148249,5,sederhana,buruh harian,SMP,12,1
1578931,7,tidak layak,buruh harian,SD,21,1
1211131,4,tidak layak,petani,SMP,23,1
951015,5,sederhana,buruh harian,SMA,5,1
1954908,4,tidak layak,petani,SMP,13,1
656542,6,sederhana,buruh harian,SD,12,1
1721992,7,tidak layak,buruh harian,SD,18,1
805062,3,tidak layak,tidak bekerja,SD,10,1
1366651,6,sederhana,petani,SMP,9,1
1610205,4,tidak layak,buruh harian,SMP,19,0
1876760,4,tidak layak,tidak bekerja,SD,21,1
1255195,4,sederhana,buruh harian,SMP,24,1
790160,3,tidak layak,buruh harian,SD,14,1
713920,7,tidak layak,tidak bekerja,SMP,15,1
1791380,7,tidak layak,tidak bekerja,SMP,16,1
1925541,4,tidak layak,buruh harian,SD,17,1
1153983,6,tidak layak,petani,SMP,6,1
1964492,7,tidak layak,buruh harian,SMP,11,1
1321052,3,tidak layak,buruh harian,SMA,13,1
628148,6,tidak layak,petani,SMP,5,1
1904116,3,sederhana,buruh harian,SMP,11,0
1741290,4,tidak layak,petani,SD,9,1
1231899,7,sederhana,buruh harian,SD,9,1
783876,3,tidak layak,buruh harian,SMA,15,1
759747,2,tidak layak,buruh harian,SMP,20,1
1115650,6,tidak layak,tidak bekerja,SMA,10,1
923570,2,sederhana,petani,SD,12,1
775987,2,tidak layak,tidak bekerja,SMP,14,1
1527512,4,tidak layak,tidak bekerja,SD,10,1
1138353,4,tidak layak,buruh harian,SD,9,1
1358158,2,tidak layak,buruh harian,SMP,5,1
517640,3,sederhana,buruh harian,SMA,20,1
552528,4,tidak layak,buruh harian,SD,16,1
759214,6,tidak layak,buruh harian,SD,11,0
1470240,2,tidak layak,tidak bekerja,SMP,17,1
1001108,6,sederhana,tidak bekerja,SD,20,1
1134421,7,sederhana,buruh harian,SD,12,1
1917077,6,tidak layak,buruh harian,SMA,10,1
1698735,6,tidak layak,tidak bekerja,SD,20,1
1721078,2,tidak layak,petani,SD,11,1
655576,5,tidak layak,petani,SMP,16,1
1424618,7,tidak layak,buruh harian,SD,10,1
1365291,4,sederhana,buruh harian,SMA,7,1
1386089,6,tidak layak,buruh harian,SD,15,1
1428479,2,tidak layak,tidak bekerja,SD,20,1
1559599,5,tidak layak,buruh harian,SMP,19,1
1045735,2,sederhana,buruh harian,SMA,20,1
888043,4,tidak layak,buruh harian,SMA,14,1
1834679,2,sederhana,buruh harian,SMP,11,1
566203,3,tidak layak,petani,SD,10,1
1405588,7,tidak layak,petani,SMP,5,1
660775,3,sederhana,buruh harian,SD,19,1
1557913,6,sederhana,buruh harian,SMA,5,1
1070715,2,tidak layak,buruh harian,SMP,5,1
1872249,2,tidak layak,buruh harian,SD,22,1
864167,6,tidak layak,petani,SMP,10,1
1895385,6,tidak layak,tidak bekerja,SD,21,1
1187281,7,tidak layak,petani,SMP,9,1
1844027,5,tidak layak,buruh harian,SD,13,1
920571,2,tidak layak,petani,SD,12,1
1675592,4,tidak layak,buruh harian,SMP,15,1
1291267,4,tidak layak,petani,SMA,11,1
997562,4,sederhana,tidak bekerja,SD,24,1
883934,6,tidak layak,tidak bekerja,SMP,20,1
817428,6,tidak layak,tidak bekerja,SMP,23,1
1867763,6,sederhana,buruh harian,SMP,12,1
1542892,4,tidak layak,petani,SD,16,1
1190907,5,tidak layak,buruh harian,SD,10,1
582844,7,tidak layak,tidak bekerja,SMA,6,1
1713997,3,sederhana,buruh harian,SD,5,1
622402,2,tidak layak,petani,SMA,18,1
1666588,3,tidak layak,buruh harian,SD,16,1
938661,2,tidak layak,buruh harian,SMP,20,1
898929,6,tidak layak,buruh harian,SD,19,1
1080466,4,tidak layak,buruh harian,SD,23,1
1073695,3,tidak layak,tidak bekerja,SMP,23,1
963556,6,tidak layak,tidak bekerja,SMA,12,1
1075278,2,sederhana,buruh harian,SMA,23,1
1493176,7,tidak layak,buruh harian,SMA,6,1
1678049,7,tidak layak,buruh harian,SD,14,1
1483049,3,sederhana,buruh harian,SMP,7,1
978007,3,sederhana,petani,SMA,16,1
1344573,3,tidak layak,buruh harian,SD,23,1
1965585,3,sederhana,buruh harian,SMP,9,1
1867290,3,tidak layak,buruh harian,SD,9,1
1774732,6,tidak layak,tidak bekerja,SD,22,1
1717540,2,tidak layak,tidak bekerja,SD,20,1
1025303,2,sederhana,buruh harian,SD,9,1
1610389,5,sederhana,petani,SMA,22,1
527712,4,sederhana,tidak bekerja,SMP,23,1
612816,7,tidak layak,buruh harian,SMP,10,1
1677354,3,sederhana,buruh harian,SD,9,1
785977,7,tidak layak,buruh harian,SMP,12,1
635230,2,sederhana,buruh harian,SD,24,1
1306741,4,tidak layak,buruh harian,SD,5,1
769114,4,tidak layak,buruh harian,SMP,21,1
1883194,6,sederhana,tidak bekerja,SMA,14,1
1504208,3,tidak layak,tidak bekerja,SD,19,1
651456,5,tidak layak,tidak bekerja,SMP,23,1
1362312,4,tidak layak,petani,SD,6,1
1654146,6,sederhana,petani,SD,12,1
770846,3,tidak layak,petani,SD,22,1
500404,2,tidak layak,tidak bekerja,SMP,6,1
1458447,5,tidak layak,buruh harian,SD,20,1
1203286,3,tidak layak,petani,SMA,5,1
1823483,6,sederhana,tidak bekerja,SMA,24,1
1215460,7,sederhana,petani,SD,21,1
1384574,6,sederhana,tidak bekerja,SMP,24,1
735365,6,tidak layak,buruh harian,SD,6,1
842786,6,sederhana,buruh harian,SD,18,1
1599188,6,tidak layak,petani,SMP,11,0
1310006,5,tidak layak,buruh harian,SMA,13,1
700244,4,sederhana,buruh harian,SMP,24,1
1553385,4,sederhana,tidak bekerja,SMA,18,1
663273,2,tidak layak,petani,SMP,11,1
1693104,4,sederhana,buruh harian,SMP,23,1
1998189,6,sederhana,buruh harian,SMA,14,1
1587341,4,sederhana,buruh harian,SMP,24,1
1864652,7,sederhana,tidak bekerja,SMA,10,1
1434604,7,tidak layak,tidak bekerja,SMP,16,1
1343523,4,sederhana,buruh harian,SD,16,1
1046237,6,tidak layak,buruh harian,SMP,20,1
1749728,5,tidak layak,petani,SD,9,0
1848464,6,tidak layak,petani,SD,9,1
1200903,4,sederhana,buruh harian,SD,21,1
592193,4,sederhana,buruh harian,SMA,16,1
1584763,2,sederhana,tidak bekerja,SMP,6,1
1005950,6,tidak layak,buruh harian,SMA,8,1
1686887,2,tidak layak,buruh harian,SD,13,1
1410886,2,sederhana,tidak bekerja,SMP,5,1
1300921,3,sederhana,petani,SMA,5,1
1008153,7,sederhana,petani,SD,19,1
1737665,2,tidak layak,petani,SD,12,0
1086165,7,sederhana,buruh harian,SD,15,1
1984917,4,tidak layak,tidak bekerja,SD,16,1
1860642,4,sederhana,buruh harian,SMA,5,1
1118362,3,tidak layak,buruh harian,SMP,22,1
1187409,3,tidak layak,petani,SD,5,1
1061419,6,sederhana,buruh harian,SD,19,1
1140053,3,tidak layak,buruh harian,SMA,9,1
1360395,5,tidak layak,buruh harian,SD,10,0
625917,4,tidak layak,buruh harian,SD,5,1
1310717,4,tidak layak,petani,SMP,15,0
1848346,7,tidak layak,buruh harian,SMP,18,0
1198168,3,tidak layak,tidak bekerja,SMA,15,1
981680,7,tidak layak,petani,SD,20,1
1471375,3,tidak layak,tidak bekerja,SMA,23,1
781342,4,tidak layak,tidak bekerja,SD,10,1
1039542,3,tidak layak,buruh harian,SD,12,1
1592814,6,tidak layak,tidak bekerja,SMP,5,1
501252,3,tidak layak,buruh harian,SMA,8,1
1326196,3,sederhana,petani,SD,20,1
1364141,6,sederhana,buruh harian,SMA,5,1
815826,6,sederhana,buruh harian,SD,19,1
1870214,6,tidak layak,buruh harian,SD,10,1
1105605,7,tidak layak,tidak bekerja,SD,14,0
827359,4,tidak layak,petani,SD,13,1
506949,3,sederhana,buruh harian,SD,21,1
1263185,6,tidak layak,buruh harian,SD,18,1
817537,6,tidak layak,buruh harian,SD,21,1
1162301,4,sederhana,petani,SMP,13,1
1050222,5,sederhana,buruh harian,SMP,5,1
1280722,3,sederhana,tidak bekerja,SD,11,1
1886465,5,sederhana,buruh harian,SMP,24,1
976467,5,tidak layak,buruh harian,SD,9,1
856600,6,sederhana,buruh harian,SD,16,1
1864133,7,sederhana,tidak bekerja,SMP,14,1
1474304,4,sederhana,petani,SMA,14,1
1853038,3,tidak layak,petani,SMA,24,1
750875,3,tidak layak,petani,SMP,5,1
963389,3,tidak layak,petani,SMA,9,1
570390,7,tidak layak,tidak bekerja,SMA,13,1
1207689,5,tidak layak,buruh harian,SD,12,1
753490,2,tidak layak,buruh harian,SMA,6,1
1796516,4,tidak layak,buruh harian,SMA,10,1
865340,2,tidak layak,buruh harian,SD,20,1
933027,5,tidak layak,buruh harian,SMP,14,1
1866199,6,tidak layak,buruh harian,SD,12,1
1765040,2,tidak layak,petani,SMP,7,0
1865843,2,tidak layak,tidak bekerja,SMP,19,1
1150199,4,sederhana,buruh harian,SMP,21,1
723777,5,tidak layak,petani,SMA,15,1
1359909,4,tidak layak,tidak bekerja,SD,12,1
1554145,6,tidak layak,buruh harian,SMA,11,1
1094124,7,tidak layak,buruh harian,SMA,7,1
1128861,7,tidak layak,buruh harian,SD,13,1
929802,7,sederhana,buruh harian,SMP,18,1
758090,3,tidak layak,petani,SD,11,1
1593578,7,tidak layak,tidak bekerja,SD,11,1
1271954,7,tidak layak,buruh harian,SD,5,1
1161614,5,sederhana,buruh harian,SMP,10,1
1179574,7,tidak layak,petani,SMP,18,1
998870,7,tidak layak,tidak bekerja,SD,23,1
1760367,6,tidak layak,petani,SMP,12,1
702846,6,sederhana,petani,SMA,20,1
1166997,2,sederhana,petani,SD,19,1
1572647,4,tidak layak,buruh harian,SD,11,1
1528455,2,tidak layak,buruh harian,SMA,21,1
1412259,2,tidak layak,buruh harian,SD,6,1
672312,3,tidak layak,buruh harian,SMA,11,1
1805794,4,tidak layak,buruh harian,SMA,19,1
1763455,3,tidak layak,buruh harian,SD,7,1
1912290,7,tidak layak,petani,SMA,8,1
926650,6,tidak layak,buruh harian,SMA,18,1
831868,7,tidak layak,tidak bekerja,SD,13,1
1428818,3,tidak layak,petani,SD,13,1
1965746,6,sederhana,tidak bekerja,SMP,20,1
557108,2,sederhana,buruh harian,SD,13,1
1659771,7,tidak layak,petani,SMA,6,1
1585244,3,tidak layak,buruh harian,SMA,15,1
785205,7,tidak layak,buruh harian,SMP,15,1
1889972,4,tidak layak,petani,SMA,17,1
630560,3,tidak layak,petani,SD,19,1
1547172,6,sederhana,buruh harian,SD,24,1
1915400,5,tidak layak,buruh harian,SD,18,1
647979,7,sederhana,buruh harian,SD,15,1
1698425,7,tidak layak,petani,SMP,21,1
1248589,4,tidak layak,buruh harian,SMP,12,1
551745,6,tidak layak,tidak bekerja,SD,11,1
1919184,7,tidak layak,petani,SMP,21,1
591865,5,sederhana,tidak bekerja,SMP,24,1
1761466,7,tidak layak,petani,SD,15,1
1572200,4,tidak layak,tidak bekerja,SMP,9,1
523321,5,tidak layak,buruh harian,SD,6,1
903704,2,tidak layak,petani,SD,12,1
1309006,2,sederhana,buruh harian,SMP,8,1
1722869,7,sederhana,buruh harian,SD,16,1
1427982,3,sederhana,buruh harian,SMA,23,1
686717,3,sederhana,buruh harian,SMA,18,1
1528202,3,tidak layak,petani,SD,22,1
1929551,3,tidak layak,tidak bekerja,SMP,15,1
683868,7,tidak layak,buruh harian,SMA,11,1
1159792,5,tidak layak,tidak bekerja,SMA,11,1
595257,4,sederhana,buruh harian,SD,9,1
1088579,4,tidak layak,petani,SMP,23,1
710176,3,tidak layak,buruh harian,SMP,10,1
690471,2,sederhana,tidak bekerja,SD,13,1
1414032,6,tidak layak,buruh harian,SMP,21,1
972930,3,tidak layak,buruh harian,SMP,10,1
1417559,3,tidak layak,petani,SD,24,0
1135605,7,sederhana,petani,SD,19,1
1688365,2,tidak layak,buruh harian,SD,9,1
889593,6,sederhana,tidak bekerja,SMP,5,1
1315131,5,tidak layak,buruh harian,SMA,12,1
1622262,5,tidak layak,buruh harian,SMA,18,1
567661,6,tidak layak,buruh harian,SMP,15,1
1068535,6,tidak layak,buruh harian,SD,20,1
1793697,5,sederhana,tidak bekerja,SMA,5,0
1915833,3,tidak layak,buruh harian,SMP,18,1
766765,3,sederhana,petani,SMP,23,1
1694682,7,sederhana,tidak bekerja,SMA,20,1
1807506,2,tidak layak,tidak bekerja,SMP,13,1
1160482,6,tidak layak,petani,SD,9,1
1304462,3,tidak layak,buruh harian,SD,5,1
1369270,3,sederhana,petani,SMP,21,1
948874,2,tidak layak,buruh harian,SMP,15,0
1353499,6,tidak layak,buruh harian,SD,16,1
1523980,2,tidak layak,tidak bekerja,SMA,16,1
618033,2,tidak layak,petani,SMP,24,1
1130265,5,tidak layak,tidak bekerja,SMP,15,1
1113157,2,sederhana,tidak bekerja,SMA,6,1
1321106,6,tidak layak,buruh harian,SD,15,1
1715502,3,tidak layak,petani,SMP,13,1
1360120,3,tidak layak,petani,SMP,20,1
931734,5,sederhana,buruh harian,SD,18,1
1921796,6,tidak layak,petani,SD,14,1
1165627,3,tidak layak,buruh harian,SMA,13,0
721897,2,tidak layak,tidak bekerja,SMA,9,1
501062,4,tidak layak,tidak bekerja,SMA,21,1
1796312,4,tidak layak,buruh harian,SD,8,1
595462,4,sederhana,petani,SD,8,1
1948021,4,tidak layak,petani,SMP,24,1
1998585,2,sederhana,buruh harian,SD,17,1
1270173,3,sederhana,buruh harian,SD,18,1
1072203,5,tidak layak,tidak bekerja,SD,12,1
1815352,2,tidak layak,buruh harian,SMA,16,1
1158956,3,sederhana,petani,SMA,20,1
1920499,6,tidak layak,petani,SD,18,1
1947960,3,tidak layak,petani,SMP,15,1
1031849,3,tidak layak,buruh harian,SMP,15,0
967010,3,tidak layak,tidak bekerja,SMA,12,1
886193,2,tidak layak,buruh harian,SMA,20,1
526734,3,tidak layak,tidak bekerja,SD,13,1
1423875,3,tidak layak,buruh harian,SMP,16,1
526069,6,tidak layak,buruh harian,SD,6,1
1037198,6,sederhana,buruh harian,SD,24,1
1884199,4,tidak layak,buruh harian,SD,16,1
970951,7,sederhana,tidak bekerja,SD,19,0
581264,2,tidak layak,buruh harian,SD,18,1
523275,3,sederhana,tidak bekerja,SMP,8,1
1096562,4,tidak layak,petani,SMP,16,1
862920,4,tidak layak,petani,SMA,14,1
691076,2,sederhana,tidak bekerja,SD,9,0
1742629,7,tidak layak,petani,SD,6,1
1502163,4,sederhana,buruh harian,SMP,12,1
1072735,4,sederhana,petani,SMP,20,1
1412826,2,tidak layak,buruh harian,SD,9,1
1099991,5,sederhana,buruh harian,SD,15,1
1362522,4,tidak layak,petani,SD,20,1
1303692,6,tidak layak,buruh harian,SMP,15,1
1661157,4,tidak layak,petani,SMP,13,1
1814532,2,sederhana,petani,SD,15,1
921240,2,tidak layak,buruh harian,SD,17,1
1402580,7,sederhana,buruh harian,SD,14,1
1444789,5,tidak layak,buruh harian,SMA,24,1
1509940,5,sederhana,buruh harian,SMA,12,1
616421,7,sederhana,buruh harian,SD,16,1
1025893,7,tidak layak,buruh harian,SD,8,1
572303,6,sederhana,buruh harian,SMP,18,1
658211,6,tidak layak,petani,SMA,22,1
1494653,4,tidak layak,buruh harian,SD,9,1
687210,5,sederhana,buruh harian,SD,13,1
1362557,6,sederhana,tidak bekerja,SMP,9,1
644990,4,tidak layak,buruh harian,SMP,21,1
1707094,3,tidak layak,buruh harian,SD,24,1
624040,4,tidak layak,petani,SMP,15,1
1168406,6,sederhana,buruh harian,SD,22,0
918034,4,sederhana,buruh harian,SMP,5,0
1256254,3,tidak layak,buruh harian,SMP,12,1
1533255,6,tidak layak,buruh harian,SD,11,1
1290756,4,tidak layak,petani,SMP,7,1
1295543,6,tidak layak,buruh harian,SD,8,1
1455614,7,tidak layak,petani,SMA,16,1
1040677,7,tidak layak,buruh harian,SMA,14,1
1852147,4,sederhana,tidak bekerja,SD,9,1
1497083,2,tidak layak,tidak bekerja,SMA,17,1
1671459,6,sederhana,buruh harian,SMP,7,1
1262501,6,sederhana,petani,SD,13,1
887952,7,tidak layak,tidak bekerja,SD,13,1
612221,7,tidak layak,buruh harian,SMA,22,1
1530117,6,sederhana,petani,SD,12,1
1299666,6,tidak layak,tidak bekerja,SMP,6,1
760669,7,sederhana,buruh harian,SD,7,1
1259224,4,tidak layak,petani,SMA,11,1
1339873,5,tidak layak,petani,SD,14,1
1025134,4,sederhana,petani,SD,12,1
1889959,3,tidak layak,tidak bekerja,SMA,18,0
744761,2,sederhana,petani,SD,21,1
1332946,4,tidak layak,tidak bekerja,SMA,11,1
1374668,4,tidak layak,buruh harian,SD,14,1
637541,6,tidak layak,petani,SMP,22,1
1447609,3,tidak layak,buruh harian,SD,8,1
564323,6,sederhana,petani,SD,15,1
1116210,7,tidak layak,buruh harian,SMP,8,1
1737715,6,sederhana,buruh harian,SMP,22,1
1729024,5,sederhana,buruh harian,SD,10,1
1454480,2,tidak layak,buruh harian,SD,15,1
735659,5,sederhana,buruh harian,SD,15,1
889678,6,tidak layak,petani,SMP,19,0
1354016,2,sederhana,petani,SD,6,1
1653113,4,sederhana,buruh harian,SMA,17,1
1364909,3,tidak layak,buruh harian,SMA,20,1
741983,5,tidak layak,tidak bekerja,SMA,23,1
1288260,3,sederhana,tidak bekerja,SMP,7,1
1550493,6,sederhana,tidak bekerja,SD,13,1
782762,2,tidak layak,tidak bekerja,SD,24,1
1286275,7,tidak layak,tidak bekerja,SMP,14,1
1916012,4,tidak layak,petani,SD,12,1
1071650,2,sederhana,buruh harian,SD,11,1
782272,7,tidak layak,buruh harian,SD,15,1
885925,3,tidak layak,buruh harian,SD,14,1
1266641,3,tidak layak,tidak bekerja,SMP,24,1
1214743,4,sederhana,buruh harian,SMP,8,1
1089833,7,tidak layak,tidak bekerja,SMA,13,1
1630756,7,sederhana,buruh harian,SMA,5,1
903081,4,tidak layak,buruh harian,SD,13,1
1419723,2,tidak layak,buruh harian,SMA,15,1
801953,5,tidak layak,buruh harian,SMA,19,1
878892,2,tidak layak,buruh harian,SD,9,1
505287,3,sederhana,petani,SD,18,1
1806241,2,sederhana,petani,SMA,24,1
1557088,6,sederhana,buruh harian,SMA,14,1
1156702,2,sederhana,tidak bekerja,SMP,15,1
1657448,2,tidak layak,buruh harian,SD,23,1
593070,7,sederhana,petani,SMP,24,1
1122117,6,tidak layak,petani,SMP,22,1
1444118,3,sederhana,tidak bekerja,SMP,24,1
1978050,4,tidak layak,petani,SMA,24,1
1511293,2,tidak layak,buruh harian,SMP,19,1
1590654,5,tidak layak,petani,SD,23,1
1917008,7,sederhana,tidak bekerja,SMP,13,1
1107812,7,sederhana,tidak bekerja,SMP,14,1
727645,4,tidak layak,buruh harian,SMP,6,1
1286667,5,sederhana,buruh harian,SMP,13,1
1853649,2,sederhana,petani,SMP,5,1
1675885,5,tidak layak,tidak bekerja,SD,24,1
1878164,7,sederhana,petani,SD,8,1
1388266,4,tidak layak,buruh harian,SD,13,1
846699,5,sederhana,petani,SD,14,1
1884418,5,tidak layak,buruh harian,SMA,16,1
886594,4,tidak layak,buruh harian,SMA,23,1
1272608,4,sederhana,buruh harian,SMA,14,1
1592501,4,tidak layak,buruh harian,SMA,13,1
1544027,7,tidak layak,petani,SD,8,0
637023,4,sederhana,tidak bekerja,SD,12,1
1635964,6,tidak layak,buruh harian,SMA,17,1
1032295,2,sederhana,petani,SD,19,1
1806378,7,tidak layak,petani,SMA,13,0
1983624,4,tidak layak,tidak bekerja,SMA,21,1
558596,3,tidak layak,tidak bekerja,SMA,9,1
1448027,5,sederhana,buruh harian,SMP,18,1
851005,4,sederhana,petani,SMP,5,1
1373172,4,tidak layak,petani,SMA,20,1
1022244,2,sederhana,petani,SMP,8,1
1961074,4,tidak layak,tidak bekerja,SMA,17,1
1179290,7,tidak layak,petani,SMP,7,1
999097,6,tidak layak,buruh harian,SMP,12,1
1149789,3,sederhana,petani,SD,21,1
1696632,3,tidak layak,buruh harian,SD,7,1
1562636,4,sederhana,buruh harian,SD,17,1
1329735,2,sederhana,petani,SD,14,1
1738855,7,sederhana,buruh harian,SD,16,1
1230406,7,tidak layak,petani,SMP,7,1
1588287,4,sederhana,tidak bekerja,SD,22,1
1691602,5,tidak layak,buruh harian,SD,5,1
835484,7,sederhana,buruh harian,SD,14,1
965317,7,sederhana,buruh harian,SD,14,1
1489024,7,sederhana,tidak bekerja,SD,12,1
718134,3,tidak layak,buruh harian,SD,10,1
1651550,7,tidak layak,tidak bekerja,SD,19,1
1698222,5,sederhana,tidak bekerja,SD,15,1
1950976,6,sederhana,buruh harian,SMA,20,1
1698744,3,sederhana,petani,SD,8,1
1189376,3,tidak layak,petani,SD,8,1
938774,6,tidak layak,buruh harian,SMP,20,1
1011937,5,tidak layak,petani,SD,12,1
911597,4,tidak layak,buruh harian,SMA,13,1
